Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
16.169076423802466,10.614160721691672,2.19512489914795,354.9350154055872,2.8457739394529606,6h full sun,27.623362751941844,41.85457161547311,Organic,76.08081158153996,Fungus gnats,Low,22.45358389398006,Loamy,0.7016837425193814
18.71704485882074,23.389452914160355,2.8644102002025473,250.0451332779931,1.9203956614659274,Indirect light all day,27.781638092724513,76.6612760688692,Organic,24.11184171903023,Spider mites,Low,23.73010605768911,Peaty,5.106376387939519
14.734138032713934,41.48265062454611,3.0720974403810297,129.76901704342797,3.02232054664395,6h full sun,23.1778417509671,71.43602046240323,Chemical,52.09623788463107,Whiteflies,Moderate,30.194817459578164,Chalky,2.0390741787439897
27.87002110151327,37.482489864540405,0.5156523082293742,242.42356081236971,4.73274523632632,Filtered sunlight through curtain,26.33289533121606,59.579860354408346,Organic,47.87879581855237,Fungus gnats,High,36.5549696904041,Sandy,3.0997352136936183
27.883021729124735,24.202848641421763,9.240649504402475,491.18259540745765,4.630726493914113,Filtered sunlight through curtain,23.796111561666912,58.46897465207669,Compost,46.686799698586924,Spider mites,Moderate,46.978493563193005,Clay,4.146107437246544
39.53662102395722,7.828839609254832,1.9294780605894366,400.45636047823706,1.816078805736515,Filtered sunlight through curtain,26.126283669871476,53.244230490835164,Compost,37.54868259757446,Whiteflies,Moderate,36.57242780688081,Clay,3.9245636099664556
39.670468804062594,10.567457257026277,3.432476316974784,434.556513424686,1.7940239233348891,Low light corner,20.45956739543697,77.6969616449261,Chemical,13.109730872493605,Spider mites,Low,51.65935474380517,Clay,4.895122633491098
24.531497336807572,37.38341982814642,7.151070302666657,329.7404350172403,2.0963330610325523,Low light corner,25.384881233719195,81.33860416581786,Chemical,35.455632440415336,Whiteflies,Moderate,38.964224458178336,Sandy,1.092483266276573
30.959102361799243,21.042806869992006,8.91894932357238,375.8565502321302,3.242913020756213,3h direct morning sun,20.11380966856761,77.67279897384682,Liquid feed,29.27425316116918,Whiteflies,Low,46.93808971624591,Loamy,3.9281781909087012
22.51471250798235,19.287721672954408,2.8302205992311245,348.75917242171164,2.0491873091425217,3h direct morning sun,19.519427816251177,45.327604256832565,Liquid feed,36.63147250973208,Fungus gnats,High,15.652704688483203,Silty,3.9021601742705987
20.834837526097623,27.91231889457921,5.7721707930846735,180.75394298838478,1.2658870903931705,Filtered sunlight through curtain,28.305688110749696,78.03864013432849,Liquid feed,7.41618556100878,Aphids,Low,26.582153404590002,Chalky,3.1462997966910864
27.160712891884245,34.92293374905226,5.285184088413091,155.76464151968003,1.0972323529543464,Filtered sunlight through curtain,22.794080207926992,38.865305589273774,Organic,20.95054122767202,Aphids,Low,20.807353483936566,Peaty,4.872444316707958
26.925383144684158,34.42558402658868,3.8266132201870344,403.1073025404008,0.929210387800685,6h full sun,17.416851345507478,76.31135074771082,Organic,53.99428180992234,Spider mites,High,28.82163668499547,Silty,3.900496519467733
43.158025310884746,43.44105137338348,7.748607043279927,161.19283798800024,1.849441062401736,3h direct morning sun,23.568978743210582,64.00897373516878,Chemical,10.331085719467936,Fungus gnats,High,42.404168861520404,Loamy,4.057338745749377
7.731605783146205,16.606146840474953,2.931073058931621,81.15926872907626,6.126650588895573,Filtered sunlight through curtain,23.59979772784957,39.09310007599593,Chemical,59.55809858246033,Whiteflies,Low,38.025310166226305,Clay,3.889900850238271
22.387454098707188,24.391737760438858,0.0,455.6444045453472,1.5995778821209274,Filtered sunlight through curtain,21.88408629845267,50.34384808581048,Liquid feed,82.0186553808705,Whiteflies,Low,16.50636337811046,Clay,1.7274326121519603
10.451215921579847,14.094503837943645,0.6111728881917609,191.45418476307435,1.9397531813643254,Low light corner,23.218788846530252,77.26791539222158,Liquid feed,41.36053791571337,Whiteflies,Moderate,16.70192561963172,Silty,3.18157155033998
13.695097789159341,22.681485085881707,8.770186158983986,313.5531006556082,2.445684774293904,Low light corner,30.527313907910155,33.8233675680163,Chemical,47.26261366749808,Whiteflies,Moderate,20.046047551738205,Silty,4.806462974165475
24.16507443666388,21.48313255362059,6.4385916850146225,81.67055811207425,2.9766145031413576,6h full sun,22.178449237448945,58.790386256429564,Chemical,19.867817831858297,Whiteflies,Low,18.94596047738518,Loamy,2.239135172295456
26.80888210607092,9.558473188933364,1.1656263429523805,468.65808697018224,3.0651653910389465,Indirect light all day,27.824743054254682,56.74998920105203,Chemical,35.978754906972654,Whiteflies,Moderate,60.958041676237904,Sandy,4.044894199089635
16.584199831277918,21.4041883069173,9.35391680387098,134.86246344678915,3.149482319733209,Filtered sunlight through curtain,24.145245121777606,36.84273727439894,Chemical,95.59138188425024,Whiteflies,Moderate,30.643083734953265,Silty,4.088749308165976
24.42783063381244,20.062238516134386,2.957522686857395,347.7925133197894,2.1639800986359052,3h direct morning sun,19.747848090912136,44.28801474545727,Liquid feed,41.07794711520681,Fungus gnats,High,18.27928292460118,Silty,4.045161081613212
23.0222505899332,36.96288566951341,4.510964361563811,362.2027768994691,5.0451506970316204,Filtered sunlight through curtain,23.103198711601603,67.93440570246523,Chemical,63.49035275244124,Whiteflies,Moderate,29.165453761570458,Silty,1.7886405246816575
29.22637094601346,17.260313552642515,7.89547922435521,428.71890774018664,2.9299124934314253,3h direct morning sun,31.676385588008806,55.27558522329156,Chemical,83.90915488234165,Whiteflies,Low,45.76212582183752,Loamy,5.022773352057401
34.26829543183407,37.912793133001756,6.262505014810671,405.7639289406175,1.918374874401723,Indirect light all day,25.61219993109335,38.46268407842918,Compost,68.13789110383782,Spider mites,Low,16.38517070656937,Peaty,4.127490376675233
38.05696267772223,16.291455481731745,6.788947136139592,262.2218528823161,0.9770463104343414,Indirect light all day,23.965943080536885,59.21198605800835,Chemical,29.47004678280531,Fungus gnats,Low,38.10241909067779,Peaty,3.8564166651708094
47.24975070908621,26.184243352125012,0.4626373550089185,471.66853040792887,1.1018306291774616,Filtered sunlight through curtain,16.45360842221458,46.73033092946061,Organic,90.90992724477309,Whiteflies,Low,57.533635696437095,Loamy,4.203805065077998
41.8020770045804,22.691287252332483,1.100442518830918,371.49921606611895,2.88958551782236,3h direct morning sun,22.11310242238973,35.730371982730816,Chemical,75.90255269699858,Whiteflies,High,12.189839846854639,Chalky,1.8520615105727036
19.82090874390076,25.377862214931138,3.5622026306889625,157.83039980512694,5.951620662464461,Low light corner,28.629582596593817,46.237556686712665,Chemical,57.69386459063321,Aphids,High,55.175319472747255,Clay,3.000389549536785
23.20197902727867,14.13589689222557,5.240017003081357,367.038738763585,3.808398490920671,6h full sun,26.71925251270747,75.64351874727579,Liquid feed,34.87067383724788,Whiteflies,Low,20.366002282921663,Peaty,1.889050278915707
22.47220345135158,46.68886175883811,0.011998356506039044,78.78498695267531,4.847052713524305,6h full sun,23.697319120701703,68.05478114000155,Chemical,10.407658461630088,Whiteflies,Low,22.554337131098848,Peaty,1.7114889461245115
30.133181131069744,29.18006914487736,1.5405484025228706,181.6031712840106,1.9503423702417133,3h direct morning sun,23.653359647293634,76.12597879977005,Organic,49.813390585995926,Whiteflies,Moderate,53.81122945941721,Chalky,5.175185007075985
41.017469013054374,8.262271000493383,2.889702551557057,264.2075639904974,4.033189559395209,6h full sun,26.351870455186546,59.0394004871609,Liquid feed,95.9362336420916,Fungus gnats,Low,26.824182738545268,Sandy,4.076554478810263
27.227317400931938,7.839129958246389,4.841889455573268,375.5975205230553,5.191183073789947,Low light corner,33.106557159822934,73.11881521906417,Chemical,87.03148616648555,Aphids,Low,14.975196953288473,Chalky,4.81228646299072
25.105582307683317,25.69174209791913,8.997203474128902,460.9948351190417,5.977311763070166,Low light corner,26.611555801444204,56.580461793756015,Organic,67.86244084989282,Whiteflies,High,49.09078270437847,Silty,4.955274045830143
14.05810267520158,21.608458670641404,0.0,238.36904423340417,2.93871284967964,Filtered sunlight through curtain,23.580652423965976,60.30781166140307,Compost,31.154945526295542,Aphids,Low,19.66427625532706,Clay,3.1514504684816367
6.951712513661882,36.48973942122951,2.047504885395577,150.30226759548825,0.6476596020383358,Indirect light all day,21.341084442443,76.69201564584985,Chemical,31.773385934169177,Aphids,Low,40.55873156370549,Peaty,1.961036474791149
22.17208261542365,15.063828182608384,7.195936047039513,461.30476814840927,3.039206030957099,3h direct morning sun,18.693279441740238,59.417931881773896,Organic,103.1862774513609,Fungus gnats,Moderate,24.61069405939165,Loamy,2.0933019711921226
18.91751928484711,20.950235444733575,7.237626751382737,113.19614597824004,3.107843311393963,Low light corner,22.13526183138927,71.69476181949182,Compost,8.694541568496248,Whiteflies,Low,59.31866715561348,Sandy,5.0254368645820735
13.903581050257127,26.99571518537634,7.229337277972305,130.83214196522462,3.683360825211257,3h direct morning sun,20.342671062786437,42.592930959931614,Chemical,78.5600897583539,Whiteflies,Low,48.01919153339773,Sandy,3.73634195525221
7.79545720475397,28.702386375159616,8.525689540209857,85.17106238267478,6.200821066132765,Filtered sunlight through curtain,24.83658934470583,52.4344939834005,Compost,83.53958752872569,Spider mites,Low,36.69457323412156,Chalky,3.0882505109624105
30.95862138839167,15.940806499556,0.9541663009810162,61.18058600745867,1.6320031491833364,3h direct morning sun,27.997780169993693,59.85368881333632,Organic,4.451026978842859,Fungus gnats,Low,21.9882843284441,Chalky,4.966126626661126
39.866986511117936,10.114639183976223,7.958581495500002,447.8785246403593,1.7657172566680222,Low light corner,27.36362792086569,34.68339386314859,Chemical,71.04533097479565,Whiteflies,Moderate,43.24463459679107,Sandy,4.047585432045759
21.430425532388195,31.552043840555953,8.14189527708091,193.3645678607736,1.1304477203301098,Low light corner,23.409882578880737,52.3399732405735,Liquid feed,34.42801889822959,Fungus gnats,Low,28.139233769975874,Chalky,0.9492023047010635
43.08367460092962,9.108559671352209,5.856471515262651,249.8674188924476,5.061971095786477,Filtered sunlight through curtain,18.13060157480643,36.57661373102229,Liquid feed,71.33030815193045,Spider mites,Moderate,30.364694478851664,Silty,0.8943510142796789
20.586962535139822,48.428038028901746,0.8226760592173448,423.27690212657393,1.2442093990177727,3h direct morning sun,24.37379765387923,43.6882784200997,Chemical,23.714452008214664,Aphids,Low,57.012052444458305,Loamy,1.787858283874627
17.509090629461124,16.99262877250295,6.2310399288944724,403.2674905829252,2.128891240436756,3h direct morning sun,29.489157208826036,65.8931115022983,Compost,53.57504719935799,Whiteflies,High,42.810168997681025,Clay,5.173509623116316
21.642724420714035,23.42783008077288,6.917872759655435,392.9006706198067,5.2593689938489545,Indirect light all day,23.614310505081495,81.66486430668407,Compost,50.268018152601044,Spider mites,Low,16.957256240135045,Sandy,4.251661319372099
27.558991473108204,23.560263731601083,6.933914827032884,447.60331025950575,4.178740422998305,Filtered sunlight through curtain,24.459741452833057,46.624798163343755,Compost,13.398552333275727,Fungus gnats,Low,34.187547763028356,Chalky,3.9922557576624462
27.439036843795044,43.974081146293436,0.17854758179848748,92.63432874863298,2.8917059154412126,Filtered sunlight through curtain,24.342971532843727,40.093866009147185,Compost,13.319410329411394,Spider mites,Low,33.98699607844212,Silty,3.9917908086931173
21.13255868691122,34.09741365156053,7.183851103075311,422.938091372517,0.7617876877387508,Filtered sunlight through curtain,25.519371277808215,39.14950315311769,Chemical,72.513519936179,Fungus gnats,Moderate,25.38889363061206,Silty,0.8316180893589913
26.65656712326409,47.02712286933311,1.9556788166900265,464.0166557075913,1.7548894804837014,6h full sun,23.826856211993146,32.953281351810844,Compost,34.392515111156925,Aphids,High,43.10073952400559,Peaty,1.785551120101096
41.98828115139262,23.98862458631161,5.877829960700692,448.3702412022592,2.1520666502663373,3h direct morning sun,28.708362784005583,49.022139017524594,Chemical,51.37454320798642,Aphids,Low,35.49322623223249,Loamy,3.0359240341886755
28.50697589648743,35.06414296432591,7.0964809748501265,209.481825619746,5.6759790879048735,Filtered sunlight through curtain,24.173234161933408,62.74888366952566,Organic,32.27525172318732,Fungus gnats,Moderate,16.409907809541277,Chalky,5.212736457144184
2.259605345203349,51.306050299123015,0.9810111911086309,340.34987736515995,1.0155743409372677,Low light corner,21.42563214216865,35.7501930019351,Chemical,22.0136376980431,Spider mites,Low,52.28590468861183,Loamy,4.1642538407769765
15.081052979711083,34.21026312228964,3.2825232367051735,135.01740792948607,0.8389715862266395,Indirect light all day,23.924511187945146,47.81582683689282,Organic,82.8687490132976,Whiteflies,Low,11.855888233895433,Clay,5.01834868729863
11.108830836577143,16.84058657491306,2.1263951068100977,191.76449369467224,1.8704235401125733,3h direct morning sun,27.11607903167521,53.34039109990968,Compost,43.5183629950406,Whiteflies,Moderate,22.089077664708732,Clay,2.017246694326987
35.04179307137861,21.694555023614594,3.2383898092166974,359.79157865633516,6.551516137147721,3h direct morning sun,20.884731507878676,66.77704135671976,Organic,54.03641649968499,Spider mites,Moderate,21.480581366351704,Silty,3.160826139730345
32.5146629097181,9.702879383920537,8.480220590148907,401.2253694927009,3.1012689319207936,3h direct morning sun,24.874421267161058,41.1993946835293,Organic,91.26614030227188,Fungus gnats,Low,52.687646425375185,Sandy,2.94559929974163
54.476743661129646,46.62384042268493,0.3425119458007636,248.32288681734212,2.9575277067617622,6h full sun,22.577655124654832,62.7771392611678,Organic,16.574984346369398,Whiteflies,Low,24.840451082452986,Sandy,4.177957180981042
34.42566633897056,31.59604654653314,5.680195670016419,349.38181787513236,1.1527140776349367,3h direct morning sun,24.037095492520965,30.974263464926057,Chemical,45.227335310004435,Aphids,High,41.820964651286076,Loamy,0.8534012358145302
33.719921939562965,11.80967213766233,5.877866581958485,360.63590860250673,0.9834970485074881,3h direct morning sun,24.892437270780892,70.6799268266226,Compost,5.930080869462408,Whiteflies,Low,53.58645380129921,Silty,4.000819637851925
30.389501096600245,35.395676312678184,3.787954640985741,85.2704360289705,5.76976422520155,Low light corner,23.05249539069728,70.60611015565694,Liquid feed,14.479181059919556,Whiteflies,Low,48.94186246089883,Peaty,2.0537927906765194
29.846214714565093,10.666486385431234,0.16558278727704961,261.84925745103055,2.892003460717578,Indirect light all day,16.00793443378056,53.94242155328026,Chemical,3.275254142779662,Fungus gnats,High,54.532504741428454,Silty,1.976555933427528
44.272663720250804,43.745036708788035,8.189689651933646,169.12231826406816,1.8622297572732749,3h direct morning sun,24.318282808046096,63.26076107709599,Chemical,1.1225677869304156,Fungus gnats,High,46.59331645338201,Loamy,3.543601267566597
30.914204835717122,36.27039731105853,2.0898727481643453,366.2692996756774,1.1942814082556286,6h full sun,21.881581036377188,53.85795295895698,Compost,98.03844781866266,Whiteflies,Low,22.862060857968448,Loamy,1.251184774358627
29.645114637379066,35.30839681094984,2.7371127303328437,327.9665106982447,3.7631635093197526,3h direct morning sun,26.786499133145472,74.58409266968772,Organic,101.50444091939336,Whiteflies,Low,56.32131914191906,Peaty,4.873455086421619
28.325019798567816,20.739161108234782,8.006692883741065,427.4449500422774,2.864225860316177,Low light corner,26.120198708320284,51.94032460163521,Chemical,16.145844332311338,Whiteflies,Moderate,24.46184809189407,Loamy,0.9777016035722016
21.886820273582423,19.90367609800864,1.2593323576141577,442.23234020956124,2.740717623966202,Indirect light all day,23.85875077230575,48.66234668628123,Liquid feed,77.63686248307104,Aphids,Moderate,8.730642653066827,Peaty,1.045312328364866
17.363646872908685,13.46681086051808,2.0760996003187158,229.05466985556367,5.029347516612882,3h direct morning sun,26.42685326353004,44.79152410205589,Chemical,40.01789603876625,Fungus gnats,High,31.019434526985727,Silty,4.072206252268878
25.290608478112468,37.90873364529256,3.7525663089492864,56.05555776547245,3.9763642681499864,3h direct morning sun,21.384897379402968,30.555789437345727,Compost,14.694332544792404,Whiteflies,Low,46.5304719872768,Peaty,4.895578075945879
25.28313696593841,24.455539087005963,5.191670888353926,467.37592056689397,3.9646688064621114,6h full sun,21.526535461662828,41.531123277473164,Liquid feed,32.288041916680065,Fungus gnats,High,16.369270360081245,Silty,1.1831903212523365
19.51474070428646,21.302634087182234,7.296862561135879,377.7104171495109,2.0095514417616824,Filtered sunlight through curtain,17.190365457715654,48.773508732144954,Compost,10.635527397819253,Aphids,Moderate,37.37485290256149,Clay,4.0303794681223515
51.517632937434534,40.18137222205493,1.1579314856986935,76.88053986770983,2.148814086889051,Low light corner,25.17001786233207,77.85871358164574,Compost,5.344580093846937,Whiteflies,Moderate,20.55209020575811,Sandy,5.334154350345369
20.61764544721354,27.91104714968249,4.123547968784051,362.85765477142087,1.8991341450501866,6h full sun,28.94916310553656,54.022429262864875,Liquid feed,0.2834168131294775,Aphids,High,48.37834575463933,Silty,5.041588146950796
23.19337620741324,25.503565636318175,5.183976460419169,201.02564288598032,3.9153814085290124,Low light corner,23.971730739625798,41.9599701598541,Chemical,55.93018652874003,Spider mites,Low,17.13695552966162,Chalky,3.027841209664325
15.029301794082851,47.527208893667314,0.3054302938621087,308.6369703918298,1.809528661233983,Low light corner,21.20765597093539,52.575447104563956,Liquid feed,56.066845546771404,Aphids,High,31.434277342526833,Clay,0.781083825186376
43.01907042292681,33.501513377107514,8.121835614595026,439.63600497391735,4.8650879001596845,Low light corner,29.76155636892096,65.36720399175549,Liquid feed,8.747032905863188,Whiteflies,Moderate,42.84169270651849,Peaty,4.925164194186846
48.352114909723426,8.813935435532875,7.004866939211573,415.26082170173026,1.8221864188238543,3h direct morning sun,22.446148730585662,66.25381809148708,Organic,88.0803614765465,Whiteflies,Moderate,23.676570577540435,Sandy,3.8683684472192477
36.99156598584822,14.96683645865661,7.038163486199536,246.2830910497371,1.01565764836845,Indirect light all day,23.27831024399704,57.760044666592194,Chemical,31.255410561138333,Fungus gnats,Low,38.28110049207385,Peaty,4.004818691029764
30.85469142435628,30.90315518452625,7.970355676541215,247.22736597172815,4.2445094785604685,3h direct morning sun,17.799190267580887,32.58593710746904,Liquid feed,92.37406820990509,Aphids,High,35.53021070277784,Loamy,1.1074728465803438
24.201440989939915,15.308874333050595,3.196527060165431,111.36361562915086,1.7704347388737418,Indirect light all day,25.299835297016134,71.18750488598923,Compost,47.643116701060066,Fungus gnats,High,12.740189957917515,Sandy,2.3909722129246536
33.69773668122887,35.003019694503216,6.140744048213501,92.23906692717793,5.8468665128424115,Filtered sunlight through curtain,24.30203003380832,72.86212968134942,Chemical,37.940372133923105,Fungus gnats,High,44.522462858966364,Peaty,4.935718933866321
20.339750517900967,27.455557213442486,4.146779338581737,397.38758397592153,2.2180368939923816,6h full sun,28.682730733994447,55.16230688199582,Liquid feed,0.0,Aphids,High,48.17363885542444,Silty,5.030326602798238
27.270207963125465,39.81101516565649,0.45597377992552823,239.63992336562686,5.110934639680194,Filtered sunlight through curtain,25.781940083751504,62.63008767340931,Organic,48.30614843889852,Fungus gnats,High,36.58266942694779,Sandy,3.081911376638283
21.262344452030792,47.407788868567145,6.455563920669066,463.9698150174372,5.911554240380404,Low light corner,29.005600697724674,31.4678639333129,Chemical,41.93356543997551,Whiteflies,High,16.777645907495987,Clay,4.11666365641917
14.958637812166671,48.98159173969571,4.904712622536163,468.48676425889283,5.971118152622699,Low light corner,25.161691094604173,79.12462299044536,Chemical,16.227020960368336,Whiteflies,Low,41.33332770472416,Sandy,3.058248666134284
39.33269057093385,12.473896538179186,3.7667507992847136,163.29051514714916,5.205323004293391,Filtered sunlight through curtain,24.36198295671517,33.572192699075615,Organic,87.52979051585555,Fungus gnats,High,41.21313460968046,Sandy,5.004373051270164
21.2147098079372,7.789417116497641,6.026670300978685,153.10094244860704,3.2205125548692433,6h full sun,23.957684773680697,29.353037453989746,Liquid feed,75.95239037035311,Spider mites,High,13.507746499441506,Loamy,2.276809409959492
24.114413820946385,46.390452608420645,7.762854551276799,380.5722142911129,1.9384181785928196,Low light corner,24.876955946642717,63.42284113965387,Chemical,4.0188205485036566,Aphids,Low,15.47030998890438,Silty,4.098980970852189
12.519614310217097,39.95774023714574,4.30343776123927,418.8113533203118,4.963333303427468,Filtered sunlight through curtain,20.168425161692642,65.8602943159371,Chemical,33.02496960670862,Aphids,High,53.463937918577464,Silty,4.982723823834499
20.108284882934782,24.77321144679508,9.227978012488206,339.40892670818766,1.7644366171613317,6h full sun,24.225108096025302,67.8783579090858,Chemical,78.42042769899496,Whiteflies,Low,51.15147578727743,Sandy,4.821987007236703
32.89869331134867,36.96310180843322,6.67585303541581,393.393649532145,6.364485953280736,6h full sun,24.197866242598977,60.667880397267155,Chemical,64.0467838273876,Aphids,Low,52.878114417635786,Sandy,1.073805423761406
11.780625907311224,6.113616040356997,5.6587751894286145,292.1259667076975,6.040318451481804,3h direct morning sun,18.400216783670032,50.92061670683197,Chemical,29.06115194867549,Spider mites,Low,37.490058989957376,Chalky,5.154018099058748
6.114927347807315,4.688928344681728,9.215547205534575,453.84167954222454,3.058895780996995,Indirect light all day,19.94523549345344,29.737248576564966,Organic,70.98512918630122,Whiteflies,Low,40.30888850113978,Clay,5.094657007940359
18.272436888550835,36.77570043298262,0.892857583287016,322.73930990502356,5.046731440756586,6h full sun,28.26805264454878,44.02517352216722,Compost,95.52289622799327,Spider mites,Low,40.65201760493072,Clay,2.8089314639494836
25.79125941818074,32.06539757102263,8.96329823658748,232.34479748698905,1.9304057912892143,Indirect light all day,21.35695291390707,70.25490813194457,Chemical,59.63840424057904,Spider mites,Low,40.57168888888752,Loamy,0.7894539251956003
40.352750588892015,40.98966396469681,3.032507421272839,89.25030805420606,3.700219989037416,6h full sun,25.696607027574213,38.58293696615877,Compost,54.52444943645007,Spider mites,Moderate,31.79284905526697,Chalky,1.8615319471606564
10.883671063843064,30.52327783954599,3.778917999249021,295.74020549335876,3.798301484511629,Indirect light all day,18.302205085164445,36.31420088433705,Organic,8.193640246174272,Aphids,Moderate,33.22142819487539,Sandy,2.890887175055887
30.860018566483344,33.3172607996995,3.856892757190966,107.90464352040478,1.2614514501293934,Filtered sunlight through curtain,24.329593824656982,72.45573266577208,Compost,81.27570165962717,Whiteflies,High,34.633237056111746,Clay,4.175806694965388
3.3927664071213197,24.497856354801776,5.656974113846368,257.0063249756143,5.790642987799641,6h full sun,20.465906650508042,54.93372086848333,Liquid feed,58.41653440606176,Whiteflies,High,21.274738299742346,Peaty,2.9865951410440776
22.233379281738166,22.010507443667436,3.5381125281465766,431.69855421484954,2.0022386894691335,6h full sun,25.308557829659104,49.756963388487186,Chemical,1.8438439693264068,Fungus gnats,Low,13.294019736220818,Chalky,0.8955294787859465
27.407373723255308,8.311701904343142,1.0400620963713008,460.30133578414285,2.8620209436525506,Indirect light all day,27.924435567592422,60.78416745832539,Chemical,33.54403081815585,Whiteflies,Moderate,59.650113435450066,Sandy,4.236019687740361
5.92662500823014,12.214979663761639,4.0506344294943375,183.27060442641414,1.2398263920907802,Filtered sunlight through curtain,25.40132629736923,52.27861906288308,Liquid feed,18.547046630711407,Whiteflies,Moderate,54.43750821032417,Silty,1.9778546209489791
25.22539722368011,19.406759377683034,7.206983593323277,314.4543937703486,1.191467123406451,Filtered sunlight through curtain,22.814920242413912,42.99787249265969,Chemical,61.23247014899631,Whiteflies,High,45.57108927616749,Peaty,2.136380654800867
39.27270459008086,20.38666713136435,2.35980471126384,442.2230927331999,2.1388712962428196,3h direct morning sun,22.77078647505764,65.2576966954631,Chemical,93.67669541081936,Spider mites,High,52.37225357055846,Clay,1.006495067417621
19.41032745493324,8.255650287149601,1.3189071235642962,238.7261081744506,4.9337775533292,Filtered sunlight through curtain,25.98000561150237,64.97691249444756,Chemical,71.68448956360375,Whiteflies,High,44.97850379149502,Loamy,0.7513009287444073
44.57513821246923,37.24737737840008,6.04592957608368,150.72524741545038,3.753253356830279,3h direct morning sun,25.120973316096,35.9041383179369,Compost,4.624301566287456,Aphids,Low,58.93014132423993,Sandy,1.0353450605988717
37.15256928164415,44.88597389445128,8.33758640539303,91.6800349958941,1.295891878980705,6h full sun,23.535404708003384,67.52763508122885,Compost,82.20763285318331,Whiteflies,High,41.08222503564793,Clay,1.9410052033066736
29.552761048935878,25.325419537147624,0.03868231983388299,90.25854472401144,2.9666125957266942,Low light corner,21.955774995938903,33.3353813672782,Organic,40.46231069798956,Fungus gnats,Low,34.9308777132719,Clay,4.026326926860837
15.781342720010706,42.446842797560016,1.8201704103674055,209.10849725263324,5.936812666183811,Indirect light all day,20.277532250908195,63.19394880534118,Chemical,71.75167440927656,Aphids,High,15.007903358715234,Chalky,2.868270051069384
11.553114997911793,30.110093344879047,5.218924206530248,478.27296453028015,6.062817260819763,6h full sun,29.88074035493382,74.38160292043611,Chemical,71.91597873812792,Fungus gnats,High,57.37710521017194,Peaty,4.169216029441131
30.57503846076087,21.456677836494602,0.717937148497618,208.2029493078299,4.056813970711868,Filtered sunlight through curtain,24.33464519957119,51.30063934197986,Compost,42.750217452781435,Spider mites,High,15.212440266872548,Sandy,5.0202484816652735
38.1722300647105,40.74008226217798,4.405930176670336,114.12022950083042,6.192617265654155,Filtered sunlight through curtain,20.903758741313197,72.40589502227279,Chemical,84.61299688190874,Aphids,Moderate,40.29947555520845,Sandy,4.949338501503231
0.0,32.05778993695967,7.051135349876938,273.22318967220417,2.061532459881085,3h direct morning sun,22.312110881409026,51.20712951140405,Organic,63.74096896983122,Whiteflies,Moderate,12.393679215445868,Clay,1.1276228047251622
1.557194673805457,17.582367507188167,2.3331964012497326,152.92969008789385,5.9683690421235625,Indirect light all day,29.59721520545388,70.15386445429647,Chemical,49.86498928833625,Whiteflies,Moderate,30.20113813103469,Sandy,3.9052097371536507
35.53479548746132,11.633340831525272,8.192161733084248,48.55077597385493,4.751604949652171,3h direct morning sun,30.72376253547514,38.21351598880093,Organic,4.4546120315861675,Spider mites,Low,59.37090450915799,Clay,0.8740819639663209
30.16895938643778,20.112933969800697,5.297458693989068,477.4226443997376,4.025398561240465,Filtered sunlight through curtain,26.5367201065087,34.577817860694054,Compost,22.204632268894823,Spider mites,Low,50.82789332611437,Peaty,2.752435612820961
28.43916968866229,39.061254435735336,4.043040023786669,265.31244736918785,4.990208702245791,6h full sun,25.29326138685773,75.5499582896455,Chemical,17.44914693799917,Fungus gnats,Low,49.93723495864626,Clay,3.933673660115649
29.567955453021824,44.244555623234746,2.0631107137487446,322.20060257984045,3.8402035342543828,Indirect light all day,18.83585387855897,62.75851590564067,Compost,51.92506444072249,Fungus gnats,Low,24.050025418440917,Peaty,3.9739702662311465
40.367783014540656,23.300029006179074,5.5913924666794586,453.660362020754,2.49101994790482,3h direct morning sun,29.14322434781213,49.0958347793501,Chemical,44.47876120894231,Aphids,Low,33.77694736334954,Loamy,3.2249230415264396
33.1732581923678,11.129830555858394,2.661094834421657,430.2207128841099,5.207380364552956,Low light corner,29.214108399105264,59.013243214545014,Organic,40.25138921665669,Whiteflies,High,57.317211037649514,Clay,2.0796969722201912
17.61281352984577,26.983841553799234,4.830142361491183,380.89834900835024,5.739710235450354,Indirect light all day,27.318655558179508,45.46993489211874,Chemical,37.46545032228575,Fungus gnats,Moderate,35.09413034888998,Loamy,2.7853322058545382
19.37326988727849,38.6524852208452,6.143915621515525,65.50128274139091,5.052678264862075,Indirect light all day,27.37615603361133,31.36794004857711,Liquid feed,29.78129958257056,Spider mites,Moderate,57.11362747358982,Silty,2.8672024022238607
44.80066853318441,43.734389750288294,7.004293284411408,65.39284073928654,5.99902821374912,6h full sun,25.820892446807306,75.60257883698178,Compost,66.58468314152014,Aphids,Low,18.783019725988833,Peaty,3.204803699701161
42.4562644915639,8.682556295274715,0.39312319046251665,355.6988234919171,5.792980110947411,Low light corner,20.778769900678963,46.02006450505943,Chemical,80.75680815926131,Whiteflies,Moderate,24.869448728382196,Peaty,5.252608486495815
